Game Turn, Range, Value, Seed, Type, Location
56, 9, 6, 2914372011, sync, Random Direction
56, 5, 3, 3206227976, sync, Random Direction
56, 2, 1, 2733812641, sync, GetNextBuyablePlot picker
56, 1, 0, 4045689286, sync, GetNextBuyablePlot picker
56, 2, 0, 1116034439, sync, GetNextBuyablePlot picker
56, 1, 0, 1614724276, sync, GetNextBuyablePlot picker
56, 12, 10, 3211616477, sync, Unit Combat Damage
56, 12, 10, 3708011602, sync, Unit Combat Damage
56, 100, 11, 3923231523, sync, Random value for CombatResults Object
56, 100, 54, 509931552, sync, Random value for CombatResults Object
56, 100, 21, 2330209753, sync, Random value for CombatResults Object
56, 12, 6, 938857374, sync, Unit Combat Damage
56, 12, 3, 2220453503, sync, Unit Combat Damage
56, 100, 7, 1324936780, sync, Random value for CombatResults Object
56, 100, 35, 325111445, sync, Random value for CombatResults Object
56, 100, 65, 1533512618, sync, Random value for CombatResults Object
56, 2, 1, 2803921819, sync, Random Direction
56, 5, 2, 3505169208, sync, Random Direction
56, 6, 3, 2211233553, sync, Random Direction
56, 3, 2, 2559228022, sync, Random Direction
56, 37, 36, 3632836215, sync, Choosing a Citizen Name
56, 36, 16, 4268014308, sync, Choosing a Citizen Name
56, 1, 0, 1915566925, sync, GetNextBuyablePlot picker
56, 1, 0, 3487688194, sync, GetNextBuyablePlot picker
56, 1, 0, 3201284883, sync, GetNextBuyablePlot picker
56, 1, 0, 220504400, sync, GetNextBuyablePlot picker
56, 5, 4, 3583983433, sync, Random Direction
56, 3, 1, 4119617614, sync, Random Direction
56, 7, 0, 2624648559, sync, Random Direction
56, 4, 1, 163218044, sync, GetNextBuyablePlot picker
56, 1, 0, 1611892485, sync, GetNextBuyablePlot picker
56, 1, 0, 2387751770, sync, GetNextBuyablePlot picker
56, 1, 0, 910260619, sync, GetNextBuyablePlot picker
56, 12, 8, 1500203624, sync, Unit Combat Damage
56, 100, 94, 3083505281, sync, Random value for CombatResults Object
56, 100, 99, 4050660134, sync, Random value for CombatResults Object
56, 100, 43, 4283179879, sync, Random value for CombatResults Object
56, 12, 9, 1860085012, sync, Unit Combat Damage
56, 12, 10, 3432026557, sync, Unit Combat Damage
56, 100, 15, 3676558258, sync, Random value for CombatResults Object
56, 100, 11, 644714243, sync, Random value for CombatResults Object
56, 100, 26, 495648384, sync, Random value for CombatResults Object
56, 3, 1, 1153010873, sync, Random Direction
56, 7, 6, 2616686846, sync, Random Direction
56, 1, 0, 3786414175, sync, GetNextBuyablePlot picker
56, 1, 0, 3085009580, sync, GetNextBuyablePlot picker
56, 2, 1, 3185392501, sync, GetNextBuyablePlot picker
56, 2, 0, 4040042250, sync, GetNextBuyablePlot picker
56, 6, 5, 325573499, sync, Selecting a random new quest
56, 7, 2, 3829013912, sync, Choosing random class type for Recruit Great Person Class quest
56, 1, 0, 1565727217, sync, GetNextBuyablePlot picker
56, 5, 0, 1336912342, sync, Random Direction
56, 5, 4, 621720663, sync, Random Direction
56, 3, 2, 3565124420, sync, GetNextBuyablePlot picker
56, 1, 0, 3966657581, sync, GetNextBuyablePlot picker
56, 2, 1, 894733666, sync, City Build District Choice
56, 2, 0, 3017817843, sync, City Build District Choice
56, 5, 2, 1285228464, sync, Random Direction
56, 4, 2, 2088375849, sync, Random Direction
56, 3, 1, 3211926958, sync, Random Direction
56, 1, 0, 1798690639, sync, GetNextBuyablePlot picker
56, 2, 0, 2745233116, sync, Random Direction
56, 6, 3, 1316285413, sync, Random Direction
56, 4, 0, 2680579770, sync, Random Direction
56, 5, 3, 681744747, sync, Random Direction
56, 5, 2, 2881232072, sync, Random Direction
56, 7, 1, 2056085857, sync, Random Direction
56, 1, 0, 870593670, sync, GetNextBuyablePlot picker
56, 4, 0, 1171218759, sync, Random Direction
56, 5, 2, 752500084, sync, Random Direction
56, 7, 2, 2472391325, sync, Random Direction
56, 4, 2, 1304367890, sync, Random Direction
56, 7, 2, 2752957155, sync, Random Direction
56, 2, 0, 1578613984, sync, GetNextBuyablePlot picker
56, 4, 3, 1088936857, sync, Random Direction
56, 1, 0, 4176957022, sync, GetNextBuyablePlot picker
56, 6, 3, 3588305471, sync, Random Direction
56, 3, 1, 2313930508, sync, Random Direction
56, 6, 1, 2404489301, sync, Random Direction
56, 3, 1, 1223029354, sync, Random Direction
56, 7, 5, 2176889691, sync, Random Direction
56, 4, 1, 3373549560, sync, Random Direction
56, 1, 0, 1835033809, sync, GetNextBuyablePlot picker
56, 1, 0, 4217948982, sync, GetNextBuyablePlot picker
56, 6, 3, 3679267383, sync, Random Direction
56, 1, 0, 2151803812, sync, GetNextBuyablePlot picker
56, 5, 2, 2528476429, sync, Random Direction
56, 4, 3, 2087609538, sync, Random Direction
56, 4, 0, 3451925203, sync, Random Direction
56, 6, 5, 209985040, sync, Random Direction
56, 1, 0, 3855211785, sync, GetNextBuyablePlot picker
56, 2, 0, 2520910606, sync, City Build District Choice
56, 1, 0, 877734191, sync, Random Direction
56, 1, 0, 3396668220, sync, GetNextBuyablePlot picker
56, 3, 2, 3383378117, sync, Random Direction
56, 5, 1, 3667380762, sync, Random Direction
56, 3, 1, 1011951947, sync, Random Direction
56, 3, 1, 1680187176, sync, Random Direction
56, 5, 2, 1534272577, sync, Random Direction
56, 5, 4, 2421714406, sync, Random Direction
56, 1, 0, 3439791911, sync, GetNextBuyablePlot picker
56, 8, 2, 298419668, sync, Random Direction
56, 1, 0, 1334625149, sync, GetNextBuyablePlot picker
56, 2, 1, 2989326962, sync, Random Direction
56, 1, 0, 2437641923, sync, Random Direction
56, 2, 1, 958606144, sync, Random Direction
56, 1, 0, 3198622329, sync, GetNextBuyablePlot picker
56, 1, 0, 1238193086, sync, Random Direction
56, 100, 59, 4276403231, sync, Barbarian Ranged unit roll
56, 12, 6, 2544876396, sync, Unit Combat Damage
56, 100, 20, 2188764469, sync, Random value for CombatResults Object
56, 100, 46, 872869322, sync, Random value for CombatResults Object
56, 100, 88, 2007169851, sync, Random value for CombatResults Object
56, 12, 7, 3818070616, sync, Unit Combat Damage
56, 12, 1, 2720833457, sync, Unit Combat Damage
56, 100, 37, 428743830, sync, Random value for CombatResults Object
56, 100, 55, 1614549015, sync, Random value for CombatResults Object
56, 100, 4, 2403601412, sync, Random value for CombatResults Object
56, 12, 1, 179996141, sync, Unit Combat Damage
56, 100, 78, 679963682, sync, Random value for CombatResults Object
56, 100, 10, 3370620595, sync, Random value for CombatResults Object
56, 100, 55, 469230704, sync, Random value for CombatResults Object
56, 12, 10, 2395378665, sync, Unit Combat Damage
56, 100, 1, 3671337070, sync, Random value for CombatResults Object
56, 100, 15, 62581519, sync, Random value for CombatResults Object
56, 100, 91, 651089820, sync, Random value for CombatResults Object
56, 2, 1, 3932915109, sync, Random Direction
56, 3, 0, 3575537018, sync, Random Direction
56, 16, 1, 1153771819, sync, Random Direction
56, 9, 2, 482333064, sync, Random Direction
56, 16, 10, 1186191137, sync, Random Direction
56, 14, 2, 2862929734, sync, Random Direction
56, 10, 2, 669723911, sync, Random Direction
56, 18, 8, 1095007796, sync, Random Direction
56, 10, 0, 2027275357, sync, Random Direction
56, 5, 3, 298262994, sync, Random Direction
56, 5, 2, 3095630499, sync, Random Direction
56, 2, 1, 1942309280, sync, Random Direction
56, 10, 8, 4180625753, sync, Random Direction
56, 11, 3, 3578890526, sync, Random Direction
56, 18, 15, 1454552575, sync, Random Direction
57, 31, 9, 3754254284, sync, Active Volcano Roll
57, 5000, 2783, 1308762645, sync, Random Event Roll
57, 2, 1, 2391349546, sync, GetNextBuyablePlot picker
57, 1, 0, 2525410075, sync, GetNextBuyablePlot picker
57, 1, 0, 2211359928, sync, GetNextBuyablePlot picker
57, 1, 0, 1710213777, sync, GetNextBuyablePlot picker
57, 1, 0, 4093091318, sync, GetNextBuyablePlot picker
57, 1, 0, 4107494903, sync, GetNextBuyablePlot picker
57, 12, 1, 991812708, sync, Unit Combat Damage
57, 12, 3, 506822349, sync, Unit Combat Damage
57, 100, 99, 1224188802, sync, Random value for CombatResults Object
57, 100, 71, 4258163347, sync, Random value for CombatResults Object
57, 100, 94, 3054394064, sync, Random value for CombatResults Object
57, 37, 8, 4037556937, sync, Choosing a Citizen Name
57, 1, 0, 973108686, sync, GetNextBuyablePlot picker
57, 2, 1, 1097538799, sync, GetNextBuyablePlot picker
57, 1, 0, 2370196476, sync, GetNextBuyablePlot picker
57, 2, 0, 2238757509, sync, GetNextBuyablePlot picker
57, 2, 0, 833757402, sync, GetNextBuyablePlot picker
57, 2, 0, 829856011, sync, City Build District Choice
57, 2, 1, 1537389544, sync, City Build District Choice
57, 4, 3, 2760342017, sync, Random Direction
57, 34, 26, 4070666406, sync, Choosing a Citizen Name
57, 1, 0, 3312696039, sync, GetNextBuyablePlot picker
57, 1, 0, 2330142356, sync, GetNextBuyablePlot picker
57, 3, 0, 3270554941, sync, GetNextBuyablePlot picker
57, 1, 0, 31715634, sync, GetNextBuyablePlot picker
57, 12, 2, 2151095939, sync, Unit Combat Damage
57, 100, 15, 1058412544, sync, Random value for CombatResults Object
57, 100, 18, 666396729, sync, Random value for CombatResults Object
57, 100, 20, 777776766, sync, Random value for CombatResults Object
57, 2, 1, 860037087, sync, GetNextBuyablePlot picker
57, 2, 0, 2361701420, sync, GetNextBuyablePlot picker
57, 1, 0, 1689145077, sync, GetNextBuyablePlot picker
57, 1, 0, 1086616714, sync, GetNextBuyablePlot picker
57, 3, 2, 2615401211, sync, GetNextBuyablePlot picker
57, 12, 7, 3856590616, sync, Unit Combat Damage
57, 12, 7, 2665604465, sync, Unit Combat Damage
57, 100, 71, 2692566870, sync, Random value for CombatResults Object
57, 100, 41, 3054185431, sync, Random value for CombatResults Object
57, 100, 88, 1768381636, sync, Random value for CombatResults Object
57, 12, 5, 3806226349, sync, Unit Combat Damage
57, 12, 4, 2031553250, sync, Unit Combat Damage
57, 100, 50, 1626123891, sync, Random value for CombatResults Object
57, 100, 50, 2178908464, sync, Random value for CombatResults Object
57, 100, 67, 2158416297, sync, Random value for CombatResults Object
57, 12, 8, 2896098094, sync, Unit Combat Damage
57, 12, 11, 2975448783, sync, Unit Combat Damage
57, 12, 2, 4268982364, sync, Unit Combat Damage
57, 100, 61, 728883045, sync, Random value for CombatResults Object
57, 100, 5, 2662011962, sync, Random value for CombatResults Object
57, 100, 57, 232618219, sync, Random value for CombatResults Object
57, 2, 0, 2464564808, sync, GetNextBuyablePlot picker
57, 2, 1, 1495665889, sync, GetNextBuyablePlot picker
57, 2, 1, 2753968646, sync, GetNextBuyablePlot picker
57, 1, 0, 4036540615, sync, GetNextBuyablePlot picker
57, 3, 0, 1782415092, sync, Generating a random new Great Person
57, 12, 7, 496342557, sync, Unit Combat Damage
57, 12, 11, 2749100178, sync, Unit Combat Damage
57, 100, 21, 3940424291, sync, Random value for CombatResults Object
57, 100, 49, 942511712, sync, Random value for CombatResults Object
57, 100, 20, 2105177881, sync, Random value for CombatResults Object
57, 7, 1, 868516830, sync, Random Direction
57, 8, 7, 1183709631, sync, Random Direction
57, 12, 11, 4114987148, sync, Random Direction
57, 3, 0, 4113722325, sync, Random Direction
57, 7, 2, 1058078698, sync, Random Direction
57, 10, 1, 1630696155, sync, Random Direction
57, 6, 4, 836489592, sync, Random Direction
57, 4, 0, 2939875409, sync, Random Direction
57, 4, 2, 16199862, sync, Random Direction
57, 8, 5, 2631623095, sync, Random Direction
57, 8, 5, 2880998692, sync, Random Direction
57, 2, 1, 2792177805, sync, GetNextBuyablePlot picker
57, 1, 0, 3762135618, sync, GetNextBuyablePlot picker
57, 2, 1, 2193252947, sync, GetNextBuyablePlot picker
57, 1, 0, 2458081168, sync, GetNextBuyablePlot picker
57, 2, 0, 2952419465, sync, City Build District Choice
57, 3, 1, 2005377166, sync, Random Direction
57, 4, 2, 1937690799, sync, Random Direction
57, 9, 1, 2800639164, sync, Random Direction
57, 6, 5, 690418757, sync, Random Direction
57, 1, 0, 3596695450, sync, GetNextBuyablePlot picker
57, 1, 0, 24234187, sync, GetNextBuyablePlot picker
57, 1, 0, 547522728, sync, GetNextBuyablePlot picker
57, 1, 0, 3301412801, sync, GetNextBuyablePlot picker
57, 4, 3, 3339400038, sync, Random Direction
57, 5, 0, 3495044775, sync, Random Direction
57, 9, 6, 116098900, sync, Random Direction
57, 1, 0, 3028051709, sync, GetNextBuyablePlot picker
57, 4, 2, 2768707570, sync, GetNextBuyablePlot picker
57, 1, 0, 2532345411, sync, GetNextBuyablePlot picker
57, 1, 0, 1747174592, sync, GetNextBuyablePlot picker
57, 1, 0, 699233785, sync, GetNextBuyablePlot picker
57, 12, 7, 274942270, sync, Unit Combat Damage
57, 12, 7, 2659926943, sync, Unit Combat Damage
57, 100, 91, 2615176428, sync, Random value for CombatResults Object
57, 100, 53, 3930486965, sync, Random value for CombatResults Object
57, 100, 85, 2311502666, sync, Random value for CombatResults Object
57, 7, 3, 3689577147, sync, Random Direction
57, 3, 1, 2078108632, sync, Random Direction
57, 6, 4, 1966271281, sync, Random Direction
57, 1, 0, 3275571734, sync, GetNextBuyablePlot picker
57, 1, 0, 2117863319, sync, GetNextBuyablePlot picker
57, 1, 0, 1068068228, sync, GetNextBuyablePlot picker
57, 2, 0, 4070181229, sync, GetNextBuyablePlot picker
57, 1, 0, 834890146, sync, GetNextBuyablePlot picker
57, 12, 4, 2410645043, sync, Unit Combat Damage
57, 100, 92, 1729224176, sync, Random value for CombatResults Object
57, 100, 17, 3956985705, sync, Random value for CombatResults Object
57, 100, 1, 731020782, sync, Random value for CombatResults Object
57, 3, 2, 64115343, sync, GetNextBuyablePlot picker
57, 1, 0, 3746490652, sync, GetNextBuyablePlot picker
57, 7, 4, 2269640997, sync, Random Direction
57, 6, 1, 2670496506, sync, Random Direction
57, 4, 1, 1336641707, sync, Random Direction
57, 1, 0, 1324317448, sync, GetNextBuyablePlot picker
57, 4, 0, 3282305697, sync, Random Direction
57, 6, 2, 791174342, sync, Random Direction
57, 5, 1, 1738015879, sync, Random Direction
57, 6, 5, 881147828, sync, Random Direction
57, 4, 0, 4015859677, sync, Random Direction
57, 6, 4, 1052606290, sync, Random Direction
57, 1, 0, 3202769443, sync, GetNextBuyablePlot picker
57, 3, 1, 1141941024, sync, Random Direction
57, 4, 0, 1468622041, sync, Random Direction
57, 5, 3, 990920350, sync, Random Direction
57, 2, 0, 2771582335, sync, Random Direction
57, 5, 4, 791466316, sync, Random Direction
57, 2, 0, 3936515477, sync, GetNextBuyablePlot picker
57, 3, 0, 759015082, sync, Random Direction
57, 1, 0, 495186587, sync, GetNextBuyablePlot picker
57, 4, 1, 3288053304, sync, Random Direction
57, 7, 2, 1258411537, sync, Random Direction
57, 6, 0, 1629979510, sync, Random Direction
57, 6, 0, 186981751, sync, Random Direction
57, 1, 0, 248643044, sync, GetNextBuyablePlot picker
57, 1, 0, 2367472205, sync, GetNextBuyablePlot picker
57, 3, 0, 2902483202, sync, Random Direction
57, 1, 0, 1346640403, sync, GetNextBuyablePlot picker
57, 12, 7, 3936556112, sync, Unit Combat Damage
57, 100, 64, 2642425417, sync, Random value for CombatResults Object
57, 100, 22, 2778172238, sync, Random value for CombatResults Object
57, 100, 17, 978076783, sync, Random value for CombatResults Object
57, 5, 0, 741156220, sync, Random Direction
57, 6, 4, 177008133, sync, Random Direction
57, 4, 1, 3412397658, sync, Random Direction
57, 4, 1, 1476573323, sync, Random Direction
57, 2, 1, 1407524200, sync, GetNextBuyablePlot picker
57, 4, 1, 2918409601, sync, Random Direction
57, 1, 0, 2085991974, sync, Random Direction
57, 2, 0, 2506248807, sync, Random Direction
57, 1, 0, 1923262484, sync, GetNextBuyablePlot picker
57, 12, 2, 1911543997, sync, Unit Combat Damage
57, 100, 22, 911675058, sync, Random value for CombatResults Object
57, 100, 67, 959950339, sync, Random value for CombatResults Object
57, 100, 18, 2903257472, sync, Random value for CombatResults Object
57, 5, 2, 776356793, sync, Random Direction
57, 4, 0, 1990419454, sync, Random Direction
57, 3, 1, 545072991, sync, Random Direction
57, 1, 0, 2311251372, sync, GetNextBuyablePlot picker
57, 5, 1, 1493066357, sync, Random Direction
57, 1, 0, 1104003594, sync, GetNextBuyablePlot picker
57, 1, 0, 1400298107, sync, Random Direction
57, 2, 0, 4132352152, sync, Random Direction
57, 1, 0, 115323121, sync, Random Direction
57, 1, 0, 546174166, sync, Random Direction
57, 1, 0, 3499008855, sync, GetNextBuyablePlot picker
57, 2, 0, 2932489796, sync, Random Direction
57, 100, 11, 2007853869, sync, Barbarian Ranged unit roll
57, 12, 1, 491554914, sync, Unit Combat Damage
57, 12, 5, 686824947, sync, Unit Combat Damage
57, 100, 16, 1951333040, sync, Random value for CombatResults Object
57, 100, 5, 706907433, sync, Random value for CombatResults Object
57, 100, 29, 242141358, sync, Random value for CombatResults Object
57, 12, 2, 1256498767, sync, Unit Combat Damage
57, 100, 20, 1042354652, sync, Random value for CombatResults Object
57, 100, 22, 867029733, sync, Random value for CombatResults Object
57, 100, 58, 962773434, sync, Random value for CombatResults Object
57, 12, 3, 2515490923, sync, Unit Combat Damage
57, 12, 4, 1369141192, sync, Unit Combat Damage
57, 100, 10, 1475197025, sync, Random value for CombatResults Object
57, 100, 8, 443236230, sync, Random value for CombatResults Object
57, 100, 92, 346624071, sync, Random value for CombatResults Object
57, 12, 1, 3973824628, sync, Unit Combat Damage
57, 12, 10, 468482461, sync, Unit Combat Damage
57, 100, 47, 3710635538, sync, Random value for CombatResults Object
57, 100, 93, 2019322339, sync, Random value for CombatResults Object
57, 100, 81, 4029575136, sync, Random value for CombatResults Object
57, 5, 4, 3508277913, sync, Random Direction
57, 2, 0, 3522476382, sync, Random Direction
57, 15, 10, 845267263, sync, Random Direction
57, 11, 3, 2990189068, sync, Random Direction
