Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 10, 63, 1:1, 131073:196610, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 37, 30
140, 3, 63, 3:1, 131073:10813483, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, -8, 0, 45
140, 4, 5, 3:1, 1835031:4325405, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, 2, 0, 10
140, 4, 18, 3:1, 2293790:1638408, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, -2, 0, 34
140, 5, 6, 1:1, 3276828:3211279, UNIT_CATAPULT, UNIT_TREBUCHET, 35, 35, -22, -3, 0, 15
140, 5, 6, 3:1, 1376270:3211279, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 35, 2, -5, 0, 32
140, 6, 5, 1:1, 1245197:3276828, UNIT_VAMPIRE, UNIT_CATAPULT, 55, 25, 3, -2, 8, 100
140, 8, 63, 3:1, 196610:13762586, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -2, 0, 20
140, 8, 63, 3:1, 1769491:13762586, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 40, 55, 4, -4, 0, 20
140, 8, 63, 1:1, 4915222:11862078, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, -2, -8, 5, 100
140, 9, 24, 1:1, 2883601:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 4, -3, 0, 51
140, 9, 24, 1:1, 3407906:131073, UNIT_HEAVY_CHARIOT, UNIT_WARRIOR, 28, 20, 4, -6, 12, 67
140, 24, 9, 1:1, 917506:4718611, UNIT_CROSSBOWMAN, UNIT_MAN_AT_ARMS, 40, 45, 0, 7, 0, 20
140, 24, 9, 1:1, 1048583:5308436, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, 6, 4, 21, 51
140, 24, 9, 3:1, 65536:5242886, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, 2, 0, 24
140, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
140, 63, 7, 1:1, 12582915:3473416, UNIT_SKIRMISHER, UNIT_QUADRIREME, 30, 20, -25, 7, 0, 14
140, 63, 8, 1:1, 13959176:4915222, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -3, -2, 30, 32
141, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 14, 0, 17
141, 3, 15, 1:3, 3407894:65536, UNIT_KNIGHT, UNKNOWN, 50, 45, 9, 18, 40, 25
141, 3, 15, 1:3, 2883605:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, -3, 12, 53, 18
141, 3, 15, 1:3, 3342347:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 10, 11, 29, 24
141, 4, 18, 1:1, 3735570:1900545, UNIT_MUSKETMAN, UNIT_MUSKETMAN, 55, 55, 17, 2, 17, 61
141, 4, 18, 3:1, 2293790:1900545, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -6, 0, 13
141, 4, 5, 3:1, 2424864:4325405, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, 1, 0, 9
141, 5, 6, 3:1, 1376270:1245197, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 55, 2, 5, 0, 9
141, 6, 5, 1:3, 1245197:1376270, UNIT_VAMPIRE, UNKNOWN, 55, 45, 1, 12, 30, 6
141, 8, 63, 3:1, 196610:13762586, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -6, 0, 24
141, 8, 63, 3:1, 1769491:13762586, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 40, 55, 4, -8, 0, 31
141, 9, 24, 1:1, 2687005:262147, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 9, 2, 0, 43
141, 9, 24, 1:1, 5308436:1048583, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, -1, -3, 38, 18
141, 9, 24, 1:1, 3407906:262147, UNIT_HEAVY_CHARIOT, UNIT_WARRIOR, 28, 20, 5, -2, 13, 57
141, 24, 9, 1:1, 917506:5308436, UNIT_CROSSBOWMAN, UNIT_MAN_AT_ARMS, 40, 45, 0, -5, 0, 31
141, 24, 9, 1:1, 1114116:5242886, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, 4, 4, 23, 42
141, 24, 9, 3:1, 65536:5242886, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, 0, 0, 25
141, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
141, 63, 8, 1:1, 13959176:4915222, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -6, -5, 33, 23
142, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 11, 0, 18
142, 3, 15, 1:3, 917513:65536, UNIT_AZTEC_EAGLE_WARRIOR, UNKNOWN, 28, 45, -5, 10, 89, 8
142, 3, 63, 3:1, 131073:12320790, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, 0, 0, 9
142, 4, 18, 1:1, 4194309:1638408, UNIT_CARAVEL, UNIT_PIKEMAN, 55, 30, 4, -5, 0, 100
142, 4, 18, 3:1, 2293790:1900545, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -7, 0, 15
142, 5, 6, 3:1, 1376270:1245197, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 55, 1, -2, 0, 15
142, 7, 63, 1:1, 3473416:8126465, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 3, 3, 0, 39
142, 9, 24, 1:1, 5570563:1048583, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 13, -5, 26, 37
142, 19, 63, 1:1, 1245187:14024748, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 5, 5, 49, 24
142, 24, 9, 3:1, 65536:5242886, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, -2, 0, 30
142, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 13
142, 63, 19, 1:1, 13172740:1179656, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, -8, -10, 20, 35
142, 63, 19, 1:1, 14024748:1245187, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, -2, -2, 18, 49
143, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 10, 0, 19
143, 3, 15, 1:3, 3604490:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 5, 9, 33, 25
143, 3, 15, 1:3, 393221:65536, UNIT_AZTEC_EAGLE_WARRIOR, UNKNOWN, 28, 45, -5, 8, 100, 8
143, 3, 63, 3:1, 131073:12320790, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -1, 0, 9
143, 4, 18, 1:1, 4063247:1835010, UNIT_MUSKETMAN, UNIT_MUSKETMAN, 55, 55, 16, 0, 16, 45
143, 4, 18, 1:1, 4194309:1769476, UNIT_CARAVEL, UNIT_MUSKETMAN, 55, 30, 4, 0, 0, 84
143, 4, 18, 3:1, 2293790:1900545, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -8, 0, 15
143, 5, 6, 3:1, 1376270:3080204, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 45, 1, 3, 0, 15
143, 6, 5, 1:3, 3080204:1376270, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 2, 7, 30, 7
143, 7, 63, 1:1, 3473416:8126465, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 3, -1, 0, 43
143, 9, 24, 1:1, 2687005:393221, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 9, 3, 0, 40
143, 9, 24, 1:1, 5570563:1048583, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 8, -9, 21, 43
143, 19, 63, 3:1, 65536:14024748, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 0, -4, 0, 19
143, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
143, 63, 7, 1:1, 12582915:3473416, UNIT_SKIRMISHER, UNIT_QUADRIREME, 30, 20, -25, 3, 0, 15
144, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 9, 0, 21
144, 3, 63, 3:1, 131073:12320790, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, 0, 0, 18
144, 4, 18, 1:1, 4128787:1835010, UNIT_BOMBARD, UNIT_MUSKETMAN, 55, 55, -1, -3, 0, 30
144, 4, 18, 1:1, 4063247:1835010, UNIT_MUSKETMAN, UNIT_MUSKETMAN, 55, 55, 16, -6, 12, 83
144, 4, 18, 1:1, 4194309:1769476, UNIT_CARAVEL, UNIT_MUSKETMAN, 55, 30, 4, -6, 0, 100
144, 4, 18, 3:1, 2293790:1900545, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -4, 0, 10
144, 5, 6, 3:1, 1376270:3080204, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 45, 1, -1, 0, 15
144, 9, 24, 1:1, 2687005:393221, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 9, 0, 0, 46
144, 9, 24, 1:1, 2883601:917506, UNIT_ARCHER, UNIT_CROSSBOWMAN, 25, 30, 4, 0, 0, 27
144, 9, 24, 1:1, 4849702:917506, UNIT_MAN_AT_ARMS, UNIT_CROSSBOWMAN, 45, 30, 8, -3, 9, 68
144, 9, 24, 1:1, 4718611:917506, UNIT_MAN_AT_ARMS, UNIT_CROSSBOWMAN, 45, 30, 6, -9, 9, 92
144, 9, 24, 3:1, 131073:1114116, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -2, 0, 11
144, 19, 63, 3:1, 65536:14024748, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 0, -3, 0, 22
144, 24, 9, 3:1, 65536:4718611, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, 1, 0, 20
144, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 12
144, 63, 3, 1:1, 14417946:3932164, UNIT_MUSKETMAN, UNIT_TREBUCHET, 55, 35, 6, 14, 19, 53
145, 3, 63, 1:1, 4063256:13893683, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, -12, -5, 0, 23
145, 3, 63, 1:1, 4522002:13893683, UNIT_CROSSBOWMAN, UNIT_QUADRIREME, 40, 20, -12, -8, 0, 52
145, 3, 63, 1:1, 3735569:12320790, UNIT_TREBUCHET, UNIT_CARAVEL, 45, 55, 10, -2, 0, 30
145, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 9, 0, 21
145, 3, 63, 3:1, 131073:12320790, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -5, 0, 23
145, 4, 5, 1:1, 4128787:4522009, UNIT_BOMBARD, UNIT_MUSKETMAN, 55, 55, -3, -1, 0, 26
145, 4, 5, 1:1, 4063247:4522009, UNIT_MUSKETMAN, UNIT_MUSKETMAN, 55, 55, 13, -3, 15, 54
145, 5, 6, 3:1, 1376270:3276807, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 30, 1, 0, 0, 26
145, 9, 24, 1:1, 2687005:393221, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 9, -4, 0, 48
145, 9, 24, 3:1, 131073:1114116, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -3, 0, 10
145, 19, 63, 3:1, 65536:14024748, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 0, -5, 0, 20
145, 24, 9, 3:1, 65536:4718611, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, -1, 0, 29
145, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
145, 63, 3, 1:1, 13041694:3932164, UNIT_MAN_AT_ARMS, UNIT_TREBUCHET, 45, 35, 0, 6, 21, 28
145, 63, 13, 1:1, 14090300:1507333, UNIT_CARAVEL, UNIT_MUSKETMAN, 55, 30, 0, 0, 0, 77
146, 3, 63, 1:1, 4063256:12320790, UNIT_ARCHER, UNIT_CARAVEL, 25, 55, -12, -7, 0, 7
146, 3, 63, 1:1, 4522002:12320790, UNIT_CROSSBOWMAN, UNIT_CARAVEL, 40, 55, -12, -8, 0, 16
146, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, -1, 0, 29
146, 3, 63, 3:1, 131073:12320790, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -9, 0, 23
146, 5, 6, 1:1, 1310734:3276807, UNIT_GALLEY, UNIT_VAMPIRE, 30, 30, -1, 4, 0, 26
146, 7, 63, 1:1, 3473416:12582915, UNIT_QUADRIREME, UNIT_SKIRMISHER, 25, 20, 1, -5, 0, 37
146, 9, 24, 3:1, 131073:1114116, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -4, 0, 13
146, 24, 9, 3:1, 65536:2883601, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 15, 0, 4, 0, 68
146, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
147, 3, 63, 1:1, 4063256:12714034, UNIT_ARCHER, UNIT_CARAVEL, 25, 55, -12, 0, 0, 6
147, 3, 63, 1:1, 4522002:12714034, UNIT_CROSSBOWMAN, UNIT_CARAVEL, 40, 55, -12, -1, 0, 10
147, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, -2, 0, 31
147, 3, 15, 1:3, 3604490:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 3, -3, 26, 44
147, 5, 6, 3:1, 1376270:3080204, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 45, 1, -1, 0, 17
147, 6, 5, 1:3, 3276807:1376270, UNIT_VAMPIRE, UNKNOWN, 55, 45, -1, 12, 28, 8
147, 9, 24, 1:1, 2687005:1114116, UNIT_ARCHER, UNIT_MUSKETMAN, 25, 55, 9, -5, 0, 13
147, 9, 24, 1:1, 4849702:1114116, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 3, -7, 35, 25
147, 24, 9, 3:1, 65536:3407906, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 28, 0, 5, 0, 36
147, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 13
148, 0, 63, 1:1, 2031630:13369373, UNIT_PORTUGUESE_NAU, UNIT_CARAVEL, 55, 55, 5, 0, 23, 43
148, 5, 6, 3:1, 1376270:3276807, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 55, 1, -4, 0, 13
148, 5, 6, 1:1, 1310734:1245197, UNIT_GALLEY, UNIT_VAMPIRE, 30, 35, -1, -1, 0, 1
148, 24, 9, 3:1, 65536:3407906, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 28, 0, 1, 0, 36
148, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 10
148, 63, 17, 1:1, 14614572:1572868, UNIT_SKIRMISHER, UNIT_PIKEMAN, 30, 45, 0, -2, 0, 20
149, 5, 6, 3:1, 1376270:3538949, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 35, 1, -5, 0, 36
149, 5, 6, 1:1, 1310734:3538949, UNIT_GALLEY, UNIT_SKIRMISHER, 30, 35, -1, -5, 0, 23
149, 17, 63, 1:1, 1572868:14614572, UNIT_PIKEMAN, UNIT_SKIRMISHER, 45, 20, -2, 0, 14, 71
149, 24, 9, 3:1, 65536:3407906, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 28, 0, -2, 0, 50
149, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 9
149, 63, 17, 1:1, 14614572:1572868, UNIT_SKIRMISHER, UNIT_PIKEMAN, 30, 45, -7, -5, 0, 12
149, 63, 3, 1:1, 14680086:131073, UNIT_CARAVEL, UNIT_AZTEC_EAGLE_WARRIOR, 55, 35, 2, 4, 0, 48
149, 63, 3, 1:1, 12714034:131073, UNIT_CARAVEL, UNIT_AZTEC_EAGLE_WARRIOR, 55, 35, 0, -1, 0, 66
149, 63, 7, 1:1, 7340053:3473416, UNIT_GALLEY, UNIT_QUADRIREME, 30, 20, -6, 1, 31, 31
150, 0, 63, 1:1, 2031630:13369373, UNIT_PORTUGUESE_NAU, UNIT_CARAVEL, 55, 55, 12, 0, 17, 50
150, 5, 6, 3:1, 1376270:3276807, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 55, 1, -5, 0, 6
150, 6, 63, 1:1, 3735568:14614572, UNIT_KNIGHT, UNIT_SKIRMISHER, 50, 20, 4, -7, 6, 100
150, 24, 9, 3:1, 65536:2883601, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 15, 0, 4, 0, 71
150, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 13
151, 2, 4, 1:1, 3538951:4194309, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 4, 2, 24, 31
151, 4, 2, 1:1, 4194309:3538951, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -1, 2, 29, 31
151, 5, 6, 1:1, 4718605:3342346, UNIT_BOMBARD, UNIT_SKIRMISHER, 55, 35, -13, 4, 0, 31
151, 5, 6, 3:1, 1376270:3342346, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 35, 1, -3, 0, 27
151, 5, 6, 1:1, 1310734:3342346, UNIT_GALLEY, UNIT_SKIRMISHER, 30, 35, -1, -2, 0, 22
151, 9, 24, 1:3, 2687005:65536, UNIT_ARCHER, UNKNOWN, 25, 45, -13, 20, 0, 1
